standard_id,source_record_id,standard_number,standard_number_raw,publication_prefix,base_standard_number,part,section,publication_year,suffix,standard_family_key,identifier_parse_status,title,title_raw,title_normalized,publication_date,date_of_publish_raw,type_of_standard,degree_of_equivalence,inventory_status,current_status,scope,department,committee,sector,product_category,validation_status,source,source_type,source_file,source_sheet,source_row_number,source_url,source_date,retrieval_date,last_verified,record_type,synthetic_flag,issue_type
MSV1-9987B09C822D494D,XLSX-PUBLISHED-00150,IS 14990 (Part 5):2026,IS 14990 (Part 5):2026,IS,14990,5,,2026,,IS 14990,PARSED_CONSERVATIVELY,"Information Security, Cybersecurity and Privacy Protection - Evaluation Criteria for IT Security Part 5: Pre-defined Packages of Security Requirements","Information Security, Cybersecurity and Privacy Protection - Evaluation Criteria for IT Security Part 5: Pre-defined Packages of Security Requirements",information security cybersecurity and privacy protection evaluation criteria for it security part 5 pre defined packages of security requirements,2026-06-23,23 Jun 2026,Others,Identical under dual numbering,PUBLISHED_IN_SOURCE_INVENTORY,UNKNOWN_CURRENT_STATUS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,SOURCE_DERIVED,User-supplied Published Standards XLSX,USER_SUPPLIED_OFFICIAL_INVENTORY,File_Published_Standards_List_2026-09-04_132339.xlsx,Published Standards,150,NOT_AVAILABLE,NOT_AVAILABLE,2026-09-04,2026-09-04,OFFICIAL_SOURCE_INVENTORY,False,DUPLICATE_NORMALIZED_TITLE
MSV1-E40F4A23845447F6,XLSX-PUBLISHED-00261,IS 7762:2026,IS 7762:2026,IS,7762,,,2026,,IS 7762,PARSED_CONSERVATIVELY,"Specification for hook, eyelid","Specification for hook, eyelid",specification for hook eyelid,2026-05-14,14 May 2026,Product Specification,Indigenous,PUBLISHED_IN_SOURCE_INVENTORY,UNKNOWN_CURRENT_STATUS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,SOURCE_DERIVED,User-supplied Published Standards XLSX,USER_SUPPLIED_OFFICIAL_INVENTORY,File_Published_Standards_List_2026-09-04_132339.xlsx,Published Standards,261,NOT_AVAILABLE,NOT_AVAILABLE,2026-09-04,2026-09-04,OFFICIAL_SOURCE_INVENTORY,False,DUPLICATE_NORMALIZED_TITLE
MSV1-7386EA3121FB9D6F,XLSX-PUBLISHED-00263,IS 7758:2026,IS 7758:2026,IS,7758,,,2026,,IS 7758,PARSED_CONSERVATIVELY,"Specification For Curette, Eye, Evacuation, Moorfield's Pattern","Specification For Curette, Eye, Evacuation, Moorfield's Pattern",specification for curette eye evacuation moorfield s pattern,2026-05-14,14 May 2026,Product Specification,Indigenous,PUBLISHED_IN_SOURCE_INVENTORY,UNKNOWN_CURRENT_STATUS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,SOURCE_DERIVED,User-supplied Published Standards XLSX,USER_SUPPLIED_OFFICIAL_INVENTORY,File_Published_Standards_List_2026-09-04_132339.xlsx,Published Standards,263,NOT_AVAILABLE,NOT_AVAILABLE,2026-09-04,2026-09-04,OFFICIAL_SOURCE_INVENTORY,False,DUPLICATE_NORMALIZED_TITLE
MSV1-D1766E239B24555F,XLSX-PUBLISHED-00265,IS 7767:2026,IS 7767:2026,IS,7767,,,2026,,IS 7767,PARSED_CONSERVATIVELY,"Specification For Spatula, Eye, Cyclodialysis, Sinclair's Pattern","Specification For Spatula, Eye, Cyclodialysis, Sinclair's Pattern",specification for spatula eye cyclodialysis sinclair s pattern,2026-05-14,14 May 2026,Product Specification,Indigenous,PUBLISHED_IN_SOURCE_INVENTORY,UNKNOWN_CURRENT_STATUS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,SOURCE_DERIVED,User-supplied Published Standards XLSX,USER_SUPPLIED_OFFICIAL_INVENTORY,File_Published_Standards_List_2026-09-04_132339.xlsx,Published Standards,265,NOT_AVAILABLE,NOT_AVAILABLE,2026-09-04,2026-09-04,OFFICIAL_SOURCE_INVENTORY,False,DUPLICATE_NORMALIZED_TITLE
MSV1-8D9A4BF95797A1FF,XLSX-PUBLISHED-00267,IS 5722:2026,IS 5722:2026,IS,5722,,,2026,,IS 5722,PARSED_CONSERVATIVELY,"Specification For Hook, Eye, Iris (Tyrrell's Pattern)","Specification For Hook, Eye, Iris (Tyrrell's Pattern)",specification for hook eye iris tyrrell s pattern,2026-05-14,14 May 2026,Product Specification,Indigenous,PUBLISHED_IN_SOURCE_INVENTORY,UNKNOWN_CURRENT_STATUS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,SOURCE_DERIVED,User-supplied Published Standards XLSX,USER_SUPPLIED_OFFICIAL_INVENTORY,File_Published_Standards_List_2026-09-04_132339.xlsx,Published Standards,267,NOT_AVAILABLE,NOT_AVAILABLE,2026-09-04,2026-09-04,OFFICIAL_SOURCE_INVENTORY,False,DUPLICATE_NORMALIZED_TITLE
MSV1-DE125E7EA48BEF8E,XLSX-PUBLISHED-00271,IS 11244:2026,IS 11244:2026,IS,11244,,,2026,,IS 11244,PARSED_CONSERVATIVELY,"Specification for trephine, bone lacrimal with handle","Specification for trephine, bone lacrimal with handle",specification for trephine bone lacrimal with handle,2026-05-14,14 May 2026,Product Specification,Indigenous,PUBLISHED_IN_SOURCE_INVENTORY,UNKNOWN_CURRENT_STATUS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,SOURCE_DERIVED,User-supplied Published Standards XLSX,USER_SUPPLIED_OFFICIAL_INVENTORY,File_Published_Standards_List_2026-09-04_132339.xlsx,Published Standards,271,NOT_AVAILABLE,NOT_AVAILABLE,2026-09-04,2026-09-04,OFFICIAL_SOURCE_INVENTORY,False,DUPLICATE_NORMALIZED_TITLE
MSV1-D0D785503AF95DF8,XLSX-PUBLISHED-00281,IS 9401 (Part 9):2026,IS 9401 (Part 9):2026,IS,9401,9,,2026,,IS 9401,PARSED_CONSERVATIVELY,METHOD OF MEASUREMENT OF WORKS IN RIVER VALLEY PROJECTS DAMS AND APPURTENANT STRUCTURES PART 9 LINING,METHOD OF MEASUREMENT OF WORKS IN RIVER VALLEY PROJECTS DAMS AND APPURTENANT STRUCTURES PART 9 LINING,method of measurement of works in river valley projects dams and appurtenant structures part 9 lining,2026-04-21,21 Apr 2026,Code of Practice,Indigenous,PUBLISHED_IN_SOURCE_INVENTORY,UNKNOWN_CURRENT_STATUS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,SOURCE_DERIVED,User-supplied Published Standards XLSX,USER_SUPPLIED_OFFICIAL_INVENTORY,File_Published_Standards_List_2026-09-04_132339.xlsx,Published Standards,281,NOT_AVAILABLE,NOT_AVAILABLE,2026-09-04,2026-09-04,OFFICIAL_SOURCE_INVENTORY,False,DUPLICATE_NORMALIZED_TITLE
MSV1-796858985E6D0F17,XLSX-PUBLISHED-00313,IS 1448 (Part 97):2026,IS 1448 (Part 97):2026,IS,1448,97,,2026,,IS 1448,PARSED_CONSERVATIVELY,Methods of test for petroleum and its products [p : 97] determination of thermal oxidation stability of gas turbine fuels - Jftot method (First Revision),Methods of test for petroleum and its products [p : 97] determination of thermal oxidation stability of gas turbine fuels - Jftot method (First Revision),methods of test for petroleum and its products p 97 determination of thermal oxidation stability of gas turbine fuels jftot method first revision,2026-03-30,30 Mar 2026,Methods of Tests,Identical under dual numbering,PUBLISHED_IN_SOURCE_INVENTORY,UNKNOWN_CURRENT_STATUS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,SOURCE_DERIVED,User-supplied Published Standards XLSX,USER_SUPPLIED_OFFICIAL_INVENTORY,File_Published_Standards_List_2026-09-04_132339.xlsx,Published Standards,313,NOT_AVAILABLE,NOT_AVAILABLE,2026-09-04,2026-09-04,OFFICIAL_SOURCE_INVENTORY,False,DUPLICATE_NORMALIZED_TITLE
MSV1-37FA75225AE8727F,XLSX-PUBLISHED-00314,IS 1448 (Part 186):2026,IS 1448 (Part 186):2026,IS,1448,186,,2026,,IS 1448,PARSED_CONSERVATIVELY,Petroleum Products and Related Products Determination of Kinematic Viscosity Method by Stabinger Type Viscometer,Petroleum Products and Related Products Determination of Kinematic Viscosity Method by Stabinger Type Viscometer,petroleum products and related products determination of kinematic viscosity method by stabinger type viscometer,2026-03-30,30 Mar 2026,Methods of Tests,Identical under dual numbering,PUBLISHED_IN_SOURCE_INVENTORY,UNKNOWN_CURRENT_STATUS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,SOURCE_DERIVED,User-supplied Published Standards XLSX,USER_SUPPLIED_OFFICIAL_INVENTORY,File_Published_Standards_List_2026-09-04_132339.xlsx,Published Standards,314,NOT_AVAILABLE,NOT_AVAILABLE,2026-09-04,2026-09-04,OFFICIAL_SOURCE_INVENTORY,False,DUPLICATE_NORMALIZED_TITLE
MSV1-3104558A317B4E25,XLSX-PUBLISHED-00315,IS 1448 (Part 187):2026,IS 1448 (Part 187):2026,IS,1448,187,,2026,,IS 1448,PARSED_CONSERVATIVELY,Methods of test for Petroleum and its Products Part 187 Petroleum Products-Determination of Sulfated Ash in Lubricating Oils and Additives,Methods of test for Petroleum and its Products Part 187 Petroleum Products-Determination of Sulfated Ash in Lubricating Oils and Additives,methods of test for petroleum and its products part 187 petroleum products determination of sulfated ash in lubricating oils and additives,2026-03-30,30 Mar 2026,Methods of Tests,Identical under dual numbering,PUBLISHED_IN_SOURCE_INVENTORY,UNKNOWN_CURRENT_STATUS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,SOURCE_DERIVED,User-supplied Published Standards XLSX,USER_SUPPLIED_OFFICIAL_INVENTORY,File_Published_Standards_List_2026-09-04_132339.xlsx,Published Standards,315,NOT_AVAILABLE,NOT_AVAILABLE,2026-09-04,2026-09-04,OFFICIAL_SOURCE_INVENTORY,False,DUPLICATE_NORMALIZED_TITLE
MSV1-153679605DA38059,XLSX-PUBLISHED-00328,IS 15641 (Part 3):2026,IS 15641 (Part 3):2026,IS,15641,3,,2026,,IS 15641,PARSED_CONSERVATIVELY,Natural gas - Determination of water by karl fischer method: Part 3 coulometric procedure,Natural gas - Determination of water by karl fischer method: Part 3 coulometric procedure,natural gas determination of water by karl fischer method part 3 coulometric procedure,2026-03-30,30 Mar 2026,Methods of Tests,Identical under dual numbering,PUBLISHED_IN_SOURCE_INVENTORY,UNKNOWN_CURRENT_STATUS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,SOURCE_DERIVED,User-supplied Published Standards XLSX,USER_SUPPLIED_OFFICIAL_INVENTORY,File_Published_Standards_List_2026-09-04_132339.xlsx,Published Standards,328,NOT_AVAILABLE,NOT_AVAILABLE,2026-09-04,2026-09-04,OFFICIAL_SOURCE_INVENTORY,False,DUPLICATE_NORMALIZED_TITLE
MSV1-98F10713CBB670C3,XLSX-PUBLISHED-00381,IS 10408:2026,IS 10408:2026,IS,10408,,,2026,,IS 10408,PARSED_CONSERVATIVELY,"Specification For Spatula, Eye, Green's Pattern","Specification For Spatula, Eye, Green's Pattern",specification for spatula eye green s pattern,2026-03-30,30 Mar 2026,Product Specification,Indigenous,PUBLISHED_IN_SOURCE_INVENTORY,UNKNOWN_CURRENT_STATUS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,SOURCE_DERIVED,User-supplied Published Standards XLSX,USER_SUPPLIED_OFFICIAL_INVENTORY,File_Published_Standards_List_2026-09-04_132339.xlsx,Published Standards,381,NOT_AVAILABLE,NOT_AVAILABLE,2026-09-04,2026-09-04,OFFICIAL_SOURCE_INVENTORY,False,DUPLICATE_NORMALIZED_TITLE
MSV1-505093E07EE2122F,XLSX-PUBLISHED-00382,IS 5367:2026,IS 5367:2026,IS,5367,,,2026,,IS 5367,PARSED_CONSERVATIVELY,"Specification For Forceps, Eye, Strabismus, For Advancement (Prince's And Worth's Patterns)","Specification For Forceps, Eye, Strabismus, For Advancement (Prince's And Worth's Patterns)",specification for forceps eye strabismus for advancement prince s and worth s patterns,2026-03-30,30 Mar 2026,Process Specification,Indigenous,PUBLISHED_IN_SOURCE_INVENTORY,UNKNOWN_CURRENT_STATUS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,SOURCE_DERIVED,User-supplied Published Standards XLSX,USER_SUPPLIED_OFFICIAL_INVENTORY,File_Published_Standards_List_2026-09-04_132339.xlsx,Published Standards,382,NOT_AVAILABLE,NOT_AVAILABLE,2026-09-04,2026-09-04,OFFICIAL_SOURCE_INVENTORY,False,DUPLICATE_NORMALIZED_TITLE
MSV1-90CDFE4A1AF562AD,XLSX-PUBLISHED-00513,IS 15429:2026,IS 15429:2026,IS,15429,,,2026,,IS 15429,PARSED_CONSERVATIVELY,Storage installation and maintenance of DC motors - Code of practice,Storage installation and maintenance of DC motors - Code of practice,storage installation and maintenance of dc motors code of practice,2026-03-23,23 Mar 2026,Code of Practice,Indigenous,PUBLISHED_IN_SOURCE_INVENTORY,UNKNOWN_CURRENT_STATUS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,SOURCE_DERIVED,User-supplied Published Standards XLSX,USER_SUPPLIED_OFFICIAL_INVENTORY,File_Published_Standards_List_2026-09-04_132339.xlsx,Published Standards,513,NOT_AVAILABLE,NOT_AVAILABLE,2026-09-04,2026-09-04,OFFICIAL_SOURCE_INVENTORY,False,DUPLICATE_NORMALIZED_TITLE
MSV1-609E3649D55B265F,XLSX-PUBLISHED-00524,IS 1528 (Part 14):2026,IS 1528 (Part 14):2026,IS,1528,14,,2026,,IS 1528,PARSED_CONSERVATIVELY,Methods of sampling and physical tests for refractory materials: Part 14 determination of sieve analysis (First Revision),Methods of sampling and physical tests for refractory materials: Part 14 determination of sieve analysis (First Revision),methods of sampling and physical tests for refractory materials part 14 determination of sieve analysis first revision,2026-03-20,20 Mar 2026,Methods of Tests,Not Equivalent,PUBLISHED_IN_SOURCE_INVENTORY,UNKNOWN_CURRENT_STATUS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,SOURCE_DERIVED,User-supplied Published Standards XLSX,USER_SUPPLIED_OFFICIAL_INVENTORY,File_Published_Standards_List_2026-09-04_132339.xlsx,Published Standards,524,NOT_AVAILABLE,NOT_AVAILABLE,2026-09-04,2026-09-04,OFFICIAL_SOURCE_INVENTORY,False,DUPLICATE_NORMALIZED_TITLE
MSV1-C9FCB8F8A6875175,XLSX-PUBLISHED-00534,IS 10390:2026,IS 10390:2026,IS,10390,,,2026,,IS 10390,PARSED_CONSERVATIVELY,Specification for muscle hook,Specification for muscle hook,specification for muscle hook,2026-03-20,20 Mar 2026,Product Specification,Indigenous,PUBLISHED_IN_SOURCE_INVENTORY,UNKNOWN_CURRENT_STATUS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,SOURCE_DERIVED,User-supplied Published Standards XLSX,USER_SUPPLIED_OFFICIAL_INVENTORY,File_Published_Standards_List_2026-09-04_132339.xlsx,Published Standards,534,NOT_AVAILABLE,NOT_AVAILABLE,2026-09-04,2026-09-04,OFFICIAL_SOURCE_INVENTORY,False,DUPLICATE_NORMALIZED_TITLE
MSV1-4EF71BCCBEB4E59F,XLSX-PUBLISHED-00535,IS 10045:2026,IS 10045:2026,IS,10045,,,2026,,IS 10045,PARSED_CONSERVATIVELY,"Specification For Punch, Lacrymal Bone, Beyer's Pattern","Specification For Punch, Lacrymal Bone, Beyer's Pattern",specification for punch lacrymal bone beyer s pattern,2026-03-20,20 Mar 2026,Product Specification,Indigenous,PUBLISHED_IN_SOURCE_INVENTORY,UNKNOWN_CURRENT_STATUS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,SOURCE_DERIVED,User-supplied Published Standards XLSX,USER_SUPPLIED_OFFICIAL_INVENTORY,File_Published_Standards_List_2026-09-04_132339.xlsx,Published Standards,535,NOT_AVAILABLE,NOT_AVAILABLE,2026-09-04,2026-09-04,OFFICIAL_SOURCE_INVENTORY,False,DUPLICATE_NORMALIZED_TITLE
MSV1-AD01B2F74328DA22,XLSX-PUBLISHED-00537,IS 4569 (Part 3):2026,IS 4569 (Part 3):2026,IS,4569,3,,2026,,IS 4569,PARSED_CONSERVATIVELY,"Specification for scissors, eye: part 3 scissors, tenotomy (Second Revision)","Specification for scissors, eye: part 3 scissors, tenotomy (Second Revision)",specification for scissors eye part 3 scissors tenotomy second revision,2026-03-20,20 Mar 2026,Product Specification,Indigenous,PUBLISHED_IN_SOURCE_INVENTORY,UNKNOWN_CURRENT_STATUS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,SOURCE_DERIVED,User-supplied Published Standards XLSX,USER_SUPPLIED_OFFICIAL_INVENTORY,File_Published_Standards_List_2026-09-04_132339.xlsx,Published Standards,537,NOT_AVAILABLE,NOT_AVAILABLE,2026-09-04,2026-09-04,OFFICIAL_SOURCE_INVENTORY,False,DUPLICATE_NORMALIZED_TITLE
MSV1-B8CC1961535AC336,XLSX-PUBLISHED-00538,IS 5157:2026,IS 5157:2026,IS,5157,,,2026,,IS 5157,PARSED_CONSERVATIVELY,"Specification for forceps, eye, Iris (First Revision)","Specification for forceps, eye, Iris (First Revision)",specification for forceps eye iris first revision,2026-03-20,20 Mar 2026,Product Specification,Indigenous,PUBLISHED_IN_SOURCE_INVENTORY,UNKNOWN_CURRENT_STATUS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,SOURCE_DERIVED,User-supplied Published Standards XLSX,USER_SUPPLIED_OFFICIAL_INVENTORY,File_Published_Standards_List_2026-09-04_132339.xlsx,Published Standards,538,NOT_AVAILABLE,NOT_AVAILABLE,2026-09-04,2026-09-04,OFFICIAL_SOURCE_INVENTORY,False,DUPLICATE_NORMALIZED_TITLE
MSV1-26B20DFEF54275BD,XLSX-PUBLISHED-00539,IS 8106:2026,IS 8106:2026,IS,8106,,,2026,,IS 8106,PARSED_CONSERVATIVELY,"Specification For Needle Holder, Eye, Kalt's Pattern","Specification For Needle Holder, Eye, Kalt's Pattern",specification for needle holder eye kalt s pattern,2026-03-20,20 Mar 2026,Product Specification,Indigenous,PUBLISHED_IN_SOURCE_INVENTORY,UNKNOWN_CURRENT_STATUS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,SOURCE_DERIVED,User-supplied Published Standards XLSX,USER_SUPPLIED_OFFICIAL_INVENTORY,File_Published_Standards_List_2026-09-04_132339.xlsx,Published Standards,539,NOT_AVAILABLE,NOT_AVAILABLE,2026-09-04,2026-09-04,OFFICIAL_SOURCE_INVENTORY,False,DUPLICATE_NORMALIZED_TITLE
MSV1-6C9ECDC3A93908F1,XLSX-PUBLISHED-00549,IS 19748:2026,IS 19748:2026,IS,19748,,,2026,,IS 19748,PARSED_CONSERVATIVELY,Ophthalmic implants - Irrigating solutions for ophthalmic surgery,Ophthalmic implants - Irrigating solutions for ophthalmic surgery,ophthalmic implants irrigating solutions for ophthalmic surgery,2026-03-20,20 Mar 2026,Product Specification,Identical under dual numbering,PUBLISHED_IN_SOURCE_INVENTORY,UNKNOWN_CURRENT_STATUS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,SOURCE_DERIVED,User-supplied Published Standards XLSX,USER_SUPPLIED_OFFICIAL_INVENTORY,File_Published_Standards_List_2026-09-04_132339.xlsx,Published Standards,549,NOT_AVAILABLE,NOT_AVAILABLE,2026-09-04,2026-09-04,OFFICIAL_SOURCE_INVENTORY,False,DUPLICATE_NORMALIZED_TITLE
MSV1-16F593CA0A1F31D9,XLSX-PUBLISHED-00550,IS 10847:2026,IS 10847:2026,IS,10847,,,2026,,IS 10847,PARSED_CONSERVATIVELY,"Specification for Speculum with Screw Adjustment, Eye, Right and Left, Arruga's Pattern","Specification for Speculum with Screw Adjustment, Eye, Right and Left, Arruga's Pattern",specification for speculum with screw adjustment eye right and left arruga s pattern,2026-03-20,20 Mar 2026,Product Specification,Indigenous,PUBLISHED_IN_SOURCE_INVENTORY,UNKNOWN_CURRENT_STATUS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,SOURCE_DERIVED,User-supplied Published Standards XLSX,USER_SUPPLIED_OFFICIAL_INVENTORY,File_Published_Standards_List_2026-09-04_132339.xlsx,Published Standards,550,NOT_AVAILABLE,NOT_AVAILABLE,2026-09-04,2026-09-04,OFFICIAL_SOURCE_INVENTORY,False,DUPLICATE_NORMALIZED_TITLE
MSV1-2EA48FF9DB9F960A,XLSX-PUBLISHED-00551,IS 4569 (Part 1):2026,IS 4569 (Part 1):2026,IS,4569,1,,2026,,IS 4569,PARSED_CONSERVATIVELY,"Specification for scissors, eye: Part 1 corneal (Second Revision)","Specification for scissors, eye: Part 1 corneal (Second Revision)",specification for scissors eye part 1 corneal second revision,2026-03-20,20 Mar 2026,Product Specification,Indigenous,PUBLISHED_IN_SOURCE_INVENTORY,UNKNOWN_CURRENT_STATUS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,SOURCE_DERIVED,User-supplied Published Standards XLSX,USER_SUPPLIED_OFFICIAL_INVENTORY,File_Published_Standards_List_2026-09-04_132339.xlsx,Published Standards,551,NOT_AVAILABLE,NOT_AVAILABLE,2026-09-04,2026-09-04,OFFICIAL_SOURCE_INVENTORY,False,DUPLICATE_NORMALIZED_TITLE
MSV1-6AAC44CFBC729748,XLSX-PUBLISHED-00552,IS 7786:2026,IS 7786:2026,IS,7786,,,2026,,IS 7786,PARSED_CONSERVATIVELY,"Specification For Retractor, Eyelid, Desmarre's Pattern","Specification For Retractor, Eyelid, Desmarre's Pattern",specification for retractor eyelid desmarre s pattern,2026-03-20,20 Mar 2026,Product Specification,Indigenous,PUBLISHED_IN_SOURCE_INVENTORY,UNKNOWN_CURRENT_STATUS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,SOURCE_DERIVED,User-supplied Published Standards XLSX,USER_SUPPLIED_OFFICIAL_INVENTORY,File_Published_Standards_List_2026-09-04_132339.xlsx,Published Standards,552,NOT_AVAILABLE,NOT_AVAILABLE,2026-09-04,2026-09-04,OFFICIAL_SOURCE_INVENTORY,False,DUPLICATE_NORMALIZED_TITLE
MSV1-9E9EBB59DA6FEB57,XLSX-PUBLISHED-00553,IS 9688:2026,IS 9688:2026,IS,9688,,,2026,,IS 9688,PARSED_CONSERVATIVELY,"Eye surgery instruments - Hooks, strabismus - Specification ( first revision)","Eye surgery instruments - Hooks, strabismus - Specification ( first revision)",eye surgery instruments hooks strabismus specification first revision,2026-03-20,20 Mar 2026,Product Specification,Indigenous,PUBLISHED_IN_SOURCE_INVENTORY,UNKNOWN_CURRENT_STATUS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,SOURCE_DERIVED,User-supplied Published Standards XLSX,USER_SUPPLIED_OFFICIAL_INVENTORY,File_Published_Standards_List_2026-09-04_132339.xlsx,Published Standards,553,NOT_AVAILABLE,NOT_AVAILABLE,2026-09-04,2026-09-04,OFFICIAL_SOURCE_INVENTORY,False,DUPLICATE_NORMALIZED_TITLE
MSV1-FE43741F67AB412C,XLSX-PUBLISHED-00554,IS 9983:2026,IS 9983:2026,IS,9983,,,2026,,IS 9983,PARSED_CONSERVATIVELY,"Specification for wire vectis and lens expressor, eye","Specification for wire vectis and lens expressor, eye",specification for wire vectis and lens expressor eye,2026-03-20,20 Mar 2026,Product Specification,Indigenous,PUBLISHED_IN_SOURCE_INVENTORY,UNKNOWN_CURRENT_STATUS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,SOURCE_DERIVED,User-supplied Published Standards XLSX,USER_SUPPLIED_OFFICIAL_INVENTORY,File_Published_Standards_List_2026-09-04_132339.xlsx,Published Standards,554,NOT_AVAILABLE,NOT_AVAILABLE,2026-09-04,2026-09-04,OFFICIAL_SOURCE_INVENTORY,False,DUPLICATE_NORMALIZED_TITLE
MSV1-82CFD3AF6105A210,XLSX-PUBLISHED-00555,IS 8109:2026,IS 8109:2026,IS,8109,,,2026,,IS 8109,PARSED_CONSERVATIVELY,"Specification For Needle Holder, Eye, Castroviejo's Pattern","Specification For Needle Holder, Eye, Castroviejo's Pattern",specification for needle holder eye castroviejo s pattern,2026-03-20,20 Mar 2026,Product Specification,Indigenous,PUBLISHED_IN_SOURCE_INVENTORY,UNKNOWN_CURRENT_STATUS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,SOURCE_DERIVED,User-supplied Published Standards XLSX,USER_SUPPLIED_OFFICIAL_INVENTORY,File_Published_Standards_List_2026-09-04_132339.xlsx,Published Standards,555,NOT_AVAILABLE,NOT_AVAILABLE,2026-09-04,2026-09-04,OFFICIAL_SOURCE_INVENTORY,False,DUPLICATE_NORMALIZED_TITLE
MSV1-0E516720044C9685,XLSX-PUBLISHED-00556,IS 9329:2026,IS 9329:2026,IS,9329,,,2026,,IS 9329,PARSED_CONSERVATIVELY,"Specification For Speculum, Eye, Clark's Pattern (Modified) (First Revision)","Specification For Speculum, Eye, Clark's Pattern (Modified) (First Revision)",specification for speculum eye clark s pattern modified first revision,2026-03-20,20 Mar 2026,Product Specification,Indigenous,PUBLISHED_IN_SOURCE_INVENTORY,UNKNOWN_CURRENT_STATUS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,SOURCE_DERIVED,User-supplied Published Standards XLSX,USER_SUPPLIED_OFFICIAL_INVENTORY,File_Published_Standards_List_2026-09-04_132339.xlsx,Published Standards,556,NOT_AVAILABLE,NOT_AVAILABLE,2026-09-04,2026-09-04,OFFICIAL_SOURCE_INVENTORY,False,DUPLICATE_NORMALIZED_TITLE
MSV1-7B1E8F64CC1BBA64,XLSX-PUBLISHED-00574,IS 7136:2026,IS 7136:2026,IS,7136,,,2026,,IS 7136,PARSED_CONSERVATIVELY,Specification for megaphones,Specification for megaphones,specification for megaphones,2026-03-20,20 Mar 2026,Product Specification,Indigenous,PUBLISHED_IN_SOURCE_INVENTORY,UNKNOWN_CURRENT_STATUS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,SOURCE_DERIVED,User-supplied Published Standards XLSX,USER_SUPPLIED_OFFICIAL_INVENTORY,File_Published_Standards_List_2026-09-04_132339.xlsx,Published Standards,574,NOT_AVAILABLE,NOT_AVAILABLE,2026-09-04,2026-09-04,OFFICIAL_SOURCE_INVENTORY,False,DUPLICATE_NORMALIZED_TITLE
